id,identifier,id_type,struct_id,parent_match
1018217,CHEBI:8452,CHEBI,2277,
1018218,CHEBI:6942,CHEBI,1814,
1018219,CHEBI:134878,CHEBI,1168,
1018220,CHEBI:31251,CHEBI,286,
1018221,CHEBI:93327,CHEBI,2558,
1018222,CHEBI:134879,CHEBI,2700,
1018223,CHEBI:59141,CHEBI,3433,
1018224,CHEBI:2791,CHEBI,232,
1018225,CHEBI:7470,CHEBI,3369,
1018226,CHEBI:24564,CHEBI,141,
1018227,CHEBI:17287,CHEBI,3464,
1018228,CHEBI:31905,CHEBI,1919,
1018229,CHEBI:61058,CHEBI,1762,
1018230,CHEBI:134880,CHEBI,1673,
1018231,CHEBI:10101,CHEBI,2856,
1018232,CHEBI:50693,CHEBI,1809,
1018233,CHEBI:6257,CHEBI,2388,
1018234,CHEBI:6839,CHEBI,1753,
1018235,CHEBI:82719,CHEBI,1720,
1018236,CHEBI:64317,CHEBI,1499,
1018237,CHEBI:134881,CHEBI,914,
1018238,CHEBI:84500,CHEBI,2808,
1018239,CHEBI:8356,CHEBI,2233,
1018240,CHEBI:134882,CHEBI,3707,
1018241,CHEBI:134883,CHEBI,1664,
1018242,CHEBI:10127,CHEBI,2872,
1018243,CHEBI:31597,CHEBI,1141,
1018244,CHEBI:41237,CHEBI,335,
1018245,CHEBI:134884,CHEBI,449,
1018246,CHEBI:3228,CHEBI,439,
1018247,CHEBI:134885,CHEBI,106,
1018248,CHEBI:31524,CHEBI,971,
1018249,CHEBI:134886,CHEBI,3635,
1018250,CHEBI:31746,CHEBI,3201,
1018251,CHEBI:239133,CHEBI,3539,
1018252,CHEBI:31268,CHEBI,3379,
1018253,CHEBI:71416,CHEBI,2120,
1018254,CHEBI:5555,CHEBI,1339,
1018255,CHEBI:2972,CHEBI,282,
1018256,CHEBI:134887,CHEBI,714,
1018257,CHEBI:3423,CHEBI,512,
1018258,CHEBI:82349,CHEBI,1941,
1018259,CHEBI:34918,CHEBI,3462,
1018260,CHEBI:2636,CHEBI,156,
1018261,CHEBI:63845,CHEBI,2497,
1018262,CHEBI:91990,CHEBI,3848,
1018263,CHEBI:134888,CHEBI,2151,
1018264,CHEBI:4604,CHEBI,901,
1018265,CHEBI:34648,CHEBI,695,
1018266,CHEBI:134889,CHEBI,2116,
1018267,CHEBI:134890,CHEBI,1871,
1018268,CHEBI:27407,CHEBI,3976,
1018269,CHEBI:134891,CHEBI,2496,
1018270,CHEBI:134892,CHEBI,167,
1018271,CHEBI:134893,CHEBI,3620,
1018272,CHEBI:134894,CHEBI,451,
1018273,CHEBI:134895,CHEBI,1146,
1018274,CHEBI:134896,CHEBI,2649,
1018275,CHEBI:18293,CHEBI,3021,
1018276,CHEBI:18358,CHEBI,30,
1018277,CHEBI:133217,CHEBI,381,
1018278,CHEBI:49477,CHEBI,3549,
1018279,CHEBI:5439,CHEBI,1313,
1018280,CHEBI:3380,CHEBI,484,
1018281,CHEBI:134897,CHEBI,4062,
1018282,CHEBI:134898,CHEBI,2283,
1018283,CHEBI:134899,CHEBI,3541,
1018284,CHEBI:9661,CHEBI,3624,
1018285,CHEBI:134900,CHEBI,3815,
1018286,CHEBI:6761,CHEBI,1704,
1018287,CHEBI:8412,CHEBI,2267,
1018288,CHEBI:6757,CHEBI,1695,
1018289,CHEBI:134901,CHEBI,81,
1018290,CHEBI:134902,CHEBI,339,
1018291,CHEBI:134903,CHEBI,3225,
1018292,CHEBI:134904,CHEBI,3638,
1018293,CHEBI:31345,CHEBI,2055,
1018294,CHEBI:47943,CHEBI,221,
1018295,CHEBI:134905,CHEBI,1760,
1018296,CHEBI:50381,CHEBI,1807,
1018297,CHEBI:31190,CHEBI,126,
1018298,CHEBI:75176,CHEBI,1997,
1018299,CHEBI:17780,CHEBI,4006,
1018300,CHEBI:134906,CHEBI,638,
1018301,CHEBI:134907,CHEBI,1578,
1018302,CHEBI:134908,CHEBI,447,
1018303,CHEBI:8404,CHEBI,2265,
1018304,CHEBI:6797,CHEBI,1722,
1018305,CHEBI:134909,CHEBI,2117,
1018306,CHEBI:76160,CHEBI,1411,
1018307,CHEBI:31585,CHEBI,1119,
1018308,CHEBI:71417,CHEBI,2272,
1018309,CHEBI:134910,CHEBI,3767,
1018310,CHEBI:134911,CHEBI,591,
1018311,CHEBI:134912,CHEBI,3346,
1018312,CHEBI:134913,CHEBI,898,
1018313,CHEBI:8066,CHEBI,2130,
1018314,CHEBI:134914,CHEBI,1843,
1018315,CHEBI:50634,CHEBI,56,
1018316,CHEBI:134915,CHEBI,3793,
1018317,CHEBI:31304,CHEBI,3038,
1018318,CHEBI:134916,CHEBI,1693,
1018319,CHEBI:31317,CHEBI,3047,
1018320,CHEBI:134917,CHEBI,2385,
1018321,CHEBI:171741,CHEBI,578,
1018322,CHEBI:31311,CHEBI,413,
1018323,CHEBI:31589,CHEBI,1126,
1018324,CHEBI:7516,CHEBI,1897,
1018325,CHEBI:134918,CHEBI,3616,
1018326,CHEBI:9593,CHEBI,3606,
1018327,CHEBI:31312,CHEBI,414,
1018328,CHEBI:82352,CHEBI,3795,
1018329,CHEBI:63581,CHEBI,2478,
1018330,CHEBI:134919,CHEBI,3849,
1018331,CHEBI:134920,CHEBI,3448,
1018332,CHEBI:134921,CHEBI,3380,
1018333,CHEBI:134922,CHEBI,2829,
1018334,CHEBI:134923,CHEBI,2556,
1018335,CHEBI:102524,CHEBI,441,
1018336,CHEBI:134924,CHEBI,1136,
1018337,CHEBI:5195,CHEBI,1257,
1018338,CHEBI:74838,CHEBI,212,
1018339,CHEBI:2453,CHEBI,85,
1018340,CHEBI:134925,CHEBI,1692,
1018341,CHEBI:9449,CHEBI,2598,
1018342,CHEBI:8391,CHEBI,2258,
1018343,CHEBI:134927,CHEBI,3316,
1018344,CHEBI:37510,CHEBI,226,
1018345,CHEBI:134928,CHEBI,2322,
1018346,CHEBI:3395,CHEBI,496,
1018347,CHEBI:134929,CHEBI,1938,
1018348,CHEBI:7983,CHEBI,2095,
1018349,CHEBI:2673,CHEBI,184,
1018350,CHEBI:44241,CHEBI,1791,
1018351,CHEBI:134930,CHEBI,3773,
1018352,CHEBI:134931,CHEBI,745,
1018353,CHEBI:91755,CHEBI,2206,
1018354,CHEBI:31183,CHEBI,107,
1018355,CHEBI:28787,CHEBI,1952,
1018356,CHEBI:50131,CHEBI,790,
1018357,CHEBI:134932,CHEBI,909,
1018358,CHEBI:134933,CHEBI,3736,
1018359,CHEBI:134934,CHEBI,764,
1018360,CHEBI:134935,CHEBI,3043,
1018361,CHEBI:32272,CHEBI,2782,
1018362,CHEBI:74500,CHEBI,3095,
1018363,CHEBI:134936,CHEBI,2074,
1018364,CHEBI:134937,CHEBI,3450,
1018365,CHEBI:34283,CHEBI,3412,
1018366,CHEBI:28329,CHEBI,2759,
1018367,CHEBI:134938,CHEBI,2043,
1018368,CHEBI:7443,CHEBI,1863,
1018369,CHEBI:134939,CHEBI,1432,
1018370,CHEBI:134940,CHEBI,1158,
1018371,CHEBI:31938,CHEBI,2000,
1018372,CHEBI:134941,CHEBI,3255,
1018373,CHEBI:63577,CHEBI,1539,
1018374,CHEBI:134942,CHEBI,3752,
1018375,CHEBI:8463,CHEBI,2289,
1018376,CHEBI:9695,CHEBI,2735,
1018377,CHEBI:2639,CHEBI,158,
1018378,CHEBI:46631,CHEBI,704,
1018379,CHEBI:59527,CHEBI,1883,
1018380,CHEBI:135538,CHEBI,2309,
1018381,CHEBI:31684,CHEBI,1406,
1018382,CHEBI:4495,CHEBI,854,
1018383,CHEBI:5553,CHEBI,3952,
1018384,CHEBI:134943,CHEBI,1735,
1018385,CHEBI:5000,CHEBI,1150,
1018386,CHEBI:59730,CHEBI,832,
1018387,CHEBI:5894,CHEBI,1435,
1018388,CHEBI:160246,CHEBI,171,
1018389,CHEBI:131723,CHEBI,3567,
1018390,CHEBI:134944,CHEBI,1039,
1018391,CHEBI:134945,CHEBI,3796,
1018392,CHEBI:8069,CHEBI,2134,
1018393,CHEBI:100147,CHEBI,1875,
1018394,CHEBI:94706,CHEBI,2691,
1018395,CHEBI:31804,CHEBI,1644,
1018396,CHEBI:76252,CHEBI,1828,
1018397,CHEBI:16796,CHEBI,1672,
1018398,CHEBI:2654,CHEBI,164,
1018399,CHEBI:134946,CHEBI,3512,
1018400,CHEBI:134947,CHEBI,3445,
1018401,CHEBI:33015,CHEBI,3629,
1018402,CHEBI:134948,CHEBI,77,
1018403,CHEBI:9321,CHEBI,2492,
1018404,CHEBI:134949,CHEBI,3280,
1018405,CHEBI:134950,CHEBI,3319,
1018406,CHEBI:6887,CHEBI,1767,
1018407,CHEBI:51860,CHEBI,836,
1018408,CHEBI:91484,CHEBI,1706,
1018409,CHEBI:6520,CHEBI,1596,
1018410,CHEBI:8863,CHEBI,2382,
1018411,CHEBI:134951,CHEBI,3723,
1018412,CHEBI:31545,CHEBI,1029,
1018413,CHEBI:134952,CHEBI,1746,
1018414,CHEBI:85241,CHEBI,3364,
1018415,CHEBI:134953,CHEBI,3393,
1018416,CHEBI:6456,CHEBI,1579,
1018417,CHEBI:28827,CHEBI,2467,
1018418,CHEBI:7903,CHEBI,2048,
1018419,CHEBI:31820,CHEBI,3770,
1018420,CHEBI:34981,CHEBI,206,
1018421,CHEBI:134955,CHEBI,265,
1018422,CHEBI:8428,CHEBI,2270,
1018423,CHEBI:134956,CHEBI,3817,
1018424,CHEBI:6061,CHEBI,1505,
1018425,CHEBI:490877,CHEBI,869,
1018426,CHEBI:5706,CHEBI,1369,
1018427,CHEBI:134957,CHEBI,750,
1018428,CHEBI:3387,CHEBI,489,
1018429,CHEBI:6822,CHEBI,1741,
1018430,CHEBI:10112,CHEBI,2862,
1018431,CHEBI:134958,CHEBI,2631,
1018432,CHEBI:134959,CHEBI,3053,
1018433,CHEBI:8430,CHEBI,2271,
1018434,CHEBI:82722,CHEBI,1568,
1018435,CHEBI:134960,CHEBI,3701,
1018436,CHEBI:61468,CHEBI,3152,
1018437,CHEBI:134961,CHEBI,504,
1018438,CHEBI:134962,CHEBI,145,
1018439,CHEBI:94405,CHEBI,2820,
1018440,CHEBI:59009,CHEBI,3479,
1018441,CHEBI:134963,CHEBI,3741,
1018442,CHEBI:6121,CHEBI,1523,
1018443,CHEBI:134964,CHEBI,3999,
1018444,CHEBI:134965,CHEBI,2662,
1018445,CHEBI:71415,CHEBI,1949,
1018446,CHEBI:134966,CHEBI,3534,
1018447,CHEBI:134967,CHEBI,649,
1018448,CHEBI:134968,CHEBI,3387,
1018449,CHEBI:4995,CHEBI,1140,
1018450,CHEBI:134969,CHEBI,3497,
1018451,CHEBI:32070,CHEBI,2323,
1018452,CHEBI:134970,CHEBI,3792,
1018453,CHEBI:9073,CHEBI,2428,
1018454,CHEBI:116225,CHEBI,1958,
1018455,CHEBI:134971,CHEBI,1719,
1018456,CHEBI:134972,CHEBI,1182,
1018457,CHEBI:31535,CHEBI,1002,
1018458,CHEBI:134973,CHEBI,3981,
1018459,CHEBI:134974,CHEBI,1839,
1018460,CHEBI:8746,CHEBI,1575,
1018461,CHEBI:2549,CHEBI,105,
1018462,CHEBI:3044,CHEBI,329,
1018463,CHEBI:3219,CHEBI,435,
1018464,CHEBI:3682,CHEBI,3125,
1018465,CHEBI:134975,CHEBI,1194,
1018466,CHEBI:134976,CHEBI,3656,
1018467,CHEBI:134977,CHEBI,3840,
1018468,CHEBI:8245,CHEBI,2199,
1018469,CHEBI:134978,CHEBI,3681,
1018470,CHEBI:36704,CHEBI,1429,
1018471,CHEBI:134979,CHEBI,421,
1018472,CHEBI:134980,CHEBI,3054,
1018473,CHEBI:134981,CHEBI,743,
1018474,CHEBI:31990,CHEBI,2132,
1018475,CHEBI:31221,CHEBI,218,
1018476,CHEBI:347401,CHEBI,2096,
1018477,CHEBI:9495,CHEBI,3601,
1018478,CHEBI:6832,CHEBI,1747,
1018479,CHEBI:134982,CHEBI,2418,
1018480,CHEBI:59560,CHEBI,2612,
1018481,CHEBI:134983,CHEBI,3176,
1018482,CHEBI:6717,CHEBI,1663,
1018483,CHEBI:7009,CHEBI,1856,
1018484,CHEBI:134984,CHEBI,3794,
1018485,CHEBI:82405,CHEBI,328,
1018486,CHEBI:134985,CHEBI,3359,
1018487,CHEBI:5004,CHEBI,1154,
1018488,CHEBI:134986,CHEBI,1498,
1018489,CHEBI:102166,CHEBI,2633,
1018490,CHEBI:134987,CHEBI,3570,
1018491,CHEBI:82241,CHEBI,3163,
1018492,CHEBI:3750,CHEBI,694,
1018493,CHEBI:134988,CHEBI,1479,
1018494,CHEBI:28680,CHEBI,770,
1018495,CHEBI:134989,CHEBI,3582,
1018496,CHEBI:31861,CHEBI,1831,
1018497,CHEBI:134990,CHEBI,99,
1018498,CHEBI:134991,CHEBI,1251,
1018499,CHEBI:8058,CHEBI,2121,
1018500,CHEBI:134992,CHEBI,944,
1018501,CHEBI:63580,CHEBI,2373,
1018502,CHEBI:2038,CHEBI,25,
1018503,CHEBI:34208,CHEBI,3159,
1018504,CHEBI:134993,CHEBI,3810,
1018505,CHEBI:5130,CHEBI,1219,
1018506,CHEBI:4910,CHEBI,1109,
1018507,CHEBI:15956,CHEBI,373,
1018508,CHEBI:134994,CHEBI,155,
1018509,CHEBI:134995,CHEBI,3343,
1018510,CHEBI:10082,CHEBI,3658,
1018511,CHEBI:134996,CHEBI,1487,
1018512,CHEBI:110423,CHEBI,690,
1018513,CHEBI:2788,CHEBI,229,
1018514,CHEBI:134997,CHEBI,3337,
1018515,CHEBI:94607,CHEBI,2023,
1018516,CHEBI:34923,CHEBI,2173,
1018517,CHEBI:134998,CHEBI,3511,
1018518,CHEBI:134999,CHEBI,3297,
1018519,CHEBI:32244,CHEBI,2703,
1018520,CHEBI:4474,CHEBI,847,
1018521,CHEBI:3643,CHEBI,614,
1018522,CHEBI:5558,CHEBI,1343,
1018523,CHEBI:60761,CHEBI,1184,
1018524,CHEBI:31521,CHEBI,958,
1018525,CHEBI:135000,CHEBI,3382,
1018526,CHEBI:135001,CHEBI,264,
1018527,CHEBI:6758,CHEBI,1696,
1018528,CHEBI:76172,CHEBI,1615,
1018529,CHEBI:135002,CHEBI,1483,
1018530,CHEBI:28901,CHEBI,438,
1018531,CHEBI:135003,CHEBI,3418,
1018532,CHEBI:135004,CHEBI,3376,
1018533,CHEBI:135005,CHEBI,1808,
1018534,CHEBI:6759,CHEBI,1700,
1018535,CHEBI:135006,CHEBI,1345,
1018536,CHEBI:18405,CHEBI,3506,
1018537,CHEBI:31536,CHEBI,1003,
1018538,CHEBI:135007,CHEBI,3908,
1018539,CHEBI:31984,CHEBI,1690,
1018540,CHEBI:6125,CHEBI,1526,
1018541,CHEBI:135008,CHEBI,3694,
1018542,CHEBI:135009,CHEBI,1946,
1018543,CHEBI:31166,CHEBI,72,
1018544,CHEBI:135010,CHEBI,1014,
1018545,CHEBI:4325,CHEBI,782,
1018546,CHEBI:135011,CHEBI,3477,
1018547,CHEBI:8214,CHEBI,2176,
1018548,CHEBI:135012,CHEBI,430,
1018549,CHEBI:135013,CHEBI,3633,
1018550,CHEBI:8673,CHEBI,2332,
1018551,CHEBI:2567,CHEBI,112,
1018552,CHEBI:132842,CHEBI,2524,
1018553,CHEBI:135014,CHEBI,1041,
1018554,CHEBI:51032,CHEBI,1027,
1018555,CHEBI:135015,CHEBI,3986,
1018556,CHEBI:135016,CHEBI,3713,
1018557,CHEBI:51211,CHEBI,137,
1018558,CHEBI:135017,CHEBI,324,
1018559,CHEBI:39669,CHEBI,880,
1018560,CHEBI:135018,CHEBI,1724,
1018561,CHEBI:135019,CHEBI,1987,
1018562,CHEBI:9328,CHEBI,2500,
1018563,CHEBI:6821,CHEBI,1739,
1018564,CHEBI:5296,CHEBI,1285,
1018565,CHEBI:135021,CHEBI,3789,
1018566,CHEBI:8874,CHEBI,2392,
1018567,CHEBI:135022,CHEBI,196,
1018568,CHEBI:135023,CHEBI,117,
1018569,CHEBI:135024,CHEBI,3731,
1018570,CHEBI:135025,CHEBI,4032,
1018571,CHEBI:135028,CHEBI,2213,
1018572,CHEBI:135029,CHEBI,754,
1018573,CHEBI:9884,CHEBI,2795,
1018574,CHEBI:133809,CHEBI,222,
1018575,CHEBI:8107,CHEBI,2152,
1018576,CHEBI:7824,CHEBI,2017,
1018577,CHEBI:3699,CHEBI,645,
1018578,CHEBI:135030,CHEBI,3712,
1018579,CHEBI:38682,CHEBI,405,
1018580,CHEBI:32075,CHEBI,2329,
1018581,CHEBI:7956,CHEBI,2079,
1018582,CHEBI:9671,CHEBI,2728,
1018583,CHEBI:135031,CHEBI,3664,
1018584,CHEBI:9332,CHEBI,2514,
1018585,CHEBI:135032,CHEBI,3194,
1018586,CHEBI:135033,CHEBI,3847,
1018587,CHEBI:88316,CHEBI,1891,
1018588,CHEBI:135034,CHEBI,3756,
1018589,CHEBI:135035,CHEBI,3618,
1018590,CHEBI:63629,CHEBI,2683,
1018591,CHEBI:8455,CHEBI,2282,
1018592,CHEBI:135036,CHEBI,3728,
1018593,CHEBI:135037,CHEBI,1458,
1018594,CHEBI:135038,CHEBI,3102,
1018595,CHEBI:4728,CHEBI,976,
1018596,CHEBI:63928,CHEBI,1684,
1018597,CHEBI:6128,CHEBI,1528,
1018598,CHEBI:31599,CHEBI,1145,
1018599,CHEBI:76128,CHEBI,833,
1018600,CHEBI:6933,CHEBI,1803,
1018601,CHEBI:75922,CHEBI,1899,
1018602,CHEBI:135039,CHEBI,3560,
1018603,CHEBI:9536,CHEBI,2626,
1018604,CHEBI:135040,CHEBI,3884,
1018605,CHEBI:135041,CHEBI,225,
1018606,CHEBI:55518,CHEBI,3691,
1018607,CHEBI:465284,CHEBI,1277,
1018608,CHEBI:32040,CHEBI,2238,
1018609,CHEBI:6129,CHEBI,1529,
1018610,CHEBI:135042,CHEBI,2594,
1018611,CHEBI:135043,CHEBI,3706,
1018612,CHEBI:135044,CHEBI,3358,
1018613,CHEBI:135045,CHEBI,3597,
1018614,CHEBI:9337,CHEBI,2527,
1018615,CHEBI:135046,CHEBI,2692,
1018616,CHEBI:135047,CHEBI,2150,
1018617,CHEBI:4636,CHEBI,916,
1018618,CHEBI:127342,CHEBI,256,
1018619,CHEBI:9741,CHEBI,2762,
1018620,CHEBI:135048,CHEBI,900,
1018621,CHEBI:135049,CHEBI,697,
1018622,CHEBI:31416,CHEBI,686,
1018623,CHEBI:142290,CHEBI,209,
1018624,CHEBI:6367,CHEBI,1540,
1018625,CHEBI:31721,CHEBI,1484,
1018626,CHEBI:135050,CHEBI,3443,
1018627,CHEBI:135051,CHEBI,3173,
1018628,CHEBI:135052,CHEBI,3813,
1018629,CHEBI:135053,CHEBI,3739,
1018630,CHEBI:135054,CHEBI,3811,
1018631,CHEBI:4753,CHEBI,982,
1018632,CHEBI:135055,CHEBI,340,
1018633,CHEBI:135056,CHEBI,3278,
1018634,CHEBI:135057,CHEBI,3111,
1018635,CHEBI:135058,CHEBI,3091,
1018636,CHEBI:32079,CHEBI,3513,
1018637,CHEBI:135059,CHEBI,327,
1018638,CHEBI:64187,CHEBI,314,
1018639,CHEBI:31360,CHEBI,511,
1018640,CHEBI:71941,CHEBI,2699,
1018641,CHEBI:135060,CHEBI,1079,
1018642,CHEBI:6444,CHEBI,1574,
1018643,CHEBI:6908,CHEBI,1787,
1018644,CHEBI:6712,CHEBI,1651,
1018645,CHEBI:135062,CHEBI,1454,
1018646,CHEBI:31160,CHEBI,45,
1018647,CHEBI:9014,CHEBI,2420,
1018648,CHEBI:135063,CHEBI,3906,
1018649,CHEBI:16870,CHEBI,627,
1018650,CHEBI:9513,CHEBI,2616,
1018651,CHEBI:28498,CHEBI,37,
1018652,CHEBI:135064,CHEBI,3338,
1018653,CHEBI:135065,CHEBI,3816,
1018654,CHEBI:101096,CHEBI,1089,
1018655,CHEBI:131713,CHEBI,2851,
1018656,CHEBI:41934,CHEBI,789,
1018657,CHEBI:135066,CHEBI,3106,
1018658,CHEBI:51368,CHEBI,1593,
1018659,CHEBI:31858,CHEBI,3363,
1018660,CHEBI:63791,CHEBI,3317,
1018661,CHEBI:135067,CHEBI,3120,
1018662,CHEBI:8499,CHEBI,2303,
1018663,CHEBI:8405,CHEBI,2266,
1018664,CHEBI:77069,CHEBI,1022,
1018665,CHEBI:135068,CHEBI,275,
1018666,CHEBI:135069,CHEBI,684,
1018667,CHEBI:29042,CHEBI,3265,
1018668,CHEBI:6133,CHEBI,3313,
1018669,CHEBI:90239,CHEBI,3605,
1018670,CHEBI:135070,CHEBI,3436,
1018671,CHEBI:135071,CHEBI,1866,
1018672,CHEBI:32221,CHEBI,2652,
1018673,CHEBI:9362,CHEBI,2546,
1018674,CHEBI:3419,CHEBI,509,
1018675,CHEBI:94558,CHEBI,1163,
1018676,CHEBI:135072,CHEBI,1430,
1018677,CHEBI:8888,CHEBI,2402,
1018678,CHEBI:7862,CHEBI,2032,
1018679,CHEBI:6819,CHEBI,1737,
1018680,CHEBI:5864,CHEBI,1421,
1018681,CHEBI:4026,CHEBI,758,
1018682,CHEBI:138856,CHEBI,2024,
1018683,CHEBI:85267,CHEBI,1197,
1018684,CHEBI:133833,CHEBI,322,
1018685,CHEBI:135073,CHEBI,3215,
1018686,CHEBI:34791,CHEBI,1373,
1018687,CHEBI:135074,CHEBI,1085,
1018688,CHEBI:34593,CHEBI,424,
1018689,CHEBI:135075,CHEBI,132,
1018690,CHEBI:135076,CHEBI,2438,
1018691,CHEBI:8065,CHEBI,2129,
1018692,CHEBI:6820,CHEBI,1738,
1018693,CHEBI:135077,CHEBI,3672,
1018694,CHEBI:32243,CHEBI,2698,
1018695,CHEBI:135078,CHEBI,634,
1018696,CHEBI:3716,CHEBI,657,
1018697,CHEBI:82542,CHEBI,3213,
1018698,CHEBI:135079,CHEBI,3824,
1018699,CHEBI:102216,CHEBI,1748,
1018700,CHEBI:135080,CHEBI,3686,
1018701,CHEBI:135081,CHEBI,3746,
1018702,CHEBI:135082,CHEBI,1697,
1018703,CHEBI:135083,CHEBI,630,
1018704,CHEBI:76200,CHEBI,705,
1018705,CHEBI:175901,CHEBI,1283,
1018706,CHEBI:135084,CHEBI,3360,
1018707,CHEBI:135085,CHEBI,3288,
1018708,CHEBI:9648,CHEBI,2711,
1018709,CHEBI:135086,CHEBI,445,
1018710,CHEBI:8597,CHEBI,2320,
1018711,CHEBI:7640,CHEBI,1971,
1018712,CHEBI:59781,CHEBI,3156,
1018713,CHEBI:135087,CHEBI,3718,
1018714,CHEBI:9588,CHEBI,2657,
1018715,CHEBI:135088,CHEBI,1476,
1018716,CHEBI:131722,CHEBI,2522,
1018717,CHEBI:102130,CHEBI,2510,
1018718,CHEBI:135089,CHEBI,2290,
1018719,CHEBI:135090,CHEBI,3192,
1018720,CHEBI:135091,CHEBI,2094,
1018721,CHEBI:135092,CHEBI,3595,
1018722,CHEBI:9468,CHEBI,2610,
1018723,CHEBI:51137,CHEBI,1796,
1018724,CHEBI:135093,CHEBI,3569,
1018725,CHEBI:9288,CHEBI,2483,
1018726,CHEBI:135094,CHEBI,3413,
1018727,CHEBI:16664,CHEBI,103,
1018728,CHEBI:135095,CHEBI,3805,
1018729,CHEBI:31949,CHEBI,2027,
1018730,CHEBI:6950,CHEBI,1816,
1018731,CHEBI:84115,CHEBI,224,
1018732,CHEBI:49105,CHEBI,2832,
1018733,CHEBI:135096,CHEBI,3787,
1018734,CHEBI:135097,CHEBI,596,
1018735,CHEBI:31307,CHEBI,3689,
1018736,CHEBI:34559,CHEBI,317,
1018737,CHEBI:63613,CHEBI,1904,
1018738,CHEBI:4518,CHEBI,870,
1018739,CHEBI:258351,CHEBI,3486,
1018740,CHEBI:31314,CHEBI,3044,
1018741,CHEBI:32262,CHEBI,2750,
1018742,CHEBI:55352,CHEBI,255,
1018743,CHEBI:47781,CHEBI,812,
1018744,CHEBI:3994,CHEBI,749,
1018745,CHEBI:10110,CHEBI,2861,
1018746,CHEBI:9978,CHEBI,2818,
1018747,CHEBI:16335,CHEBI,90,
1018748,CHEBI:32300,CHEBI,2845,
1018749,CHEBI:135099,CHEBI,3059,
1018750,CHEBI:88263,CHEBI,2529,
1018751,CHEBI:55548,CHEBI,2520,
1018752,CHEBI:48538,CHEBI,228,
1018753,CHEBI:135100,CHEBI,506,
1018754,CHEBI:6904,CHEBI,1786,
1018755,CHEBI:93706,CHEBI,3680,
1018756,CHEBI:135101,CHEBI,2195,
1018757,CHEBI:80497,CHEBI,604,
1018758,CHEBI:88255,CHEBI,1930,
1018759,CHEBI:17596,CHEBI,3301,
1018760,CHEBI:135102,CHEBI,3310,
1018761,CHEBI:50225,CHEBI,4031,
1018762,CHEBI:50223,CHEBI,839,
1018763,CHEBI:82529,CHEBI,2386,
1018764,CHEBI:41922,CHEBI,875,
1018765,CHEBI:135103,CHEBI,3845,
1018766,CHEBI:83531,CHEBI,1825,
1018767,CHEBI:34689,CHEBI,863,
1018768,CHEBI:135104,CHEBI,2295,
1018769,CHEBI:135105,CHEBI,1008,
1018770,CHEBI:135106,CHEBI,3835,
1018771,CHEBI:135107,CHEBI,2516,
1018772,CHEBI:48273,CHEBI,2393,
1018773,CHEBI:7789,CHEBI,1999,
1018774,CHEBI:135108,CHEBI,1852,
1018775,CHEBI:135109,CHEBI,840,
1018776,CHEBI:31285,CHEBI,369,
1018777,CHEBI:135110,CHEBI,2234,
1018778,CHEBI:6402,CHEBI,1552,
1018779,CHEBI:135111,CHEBI,1023,
1018780,CHEBI:9331,CHEBI,2512,
1018781,CHEBI:27999,CHEBI,2696,
1018782,CHEBI:17263,CHEBI,3188,
1018783,CHEBI:31669,CHEBI,1368,
1018784,CHEBI:51380,CHEBI,962,
1018785,CHEBI:87647,CHEBI,2701,
1018786,CHEBI:135112,CHEBI,3747,
1018787,CHEBI:135113,CHEBI,3334,
1018788,CHEBI:111762,CHEBI,816,
1018789,CHEBI:31418,CHEBI,693,
1018790,CHEBI:3636,CHEBI,605,
1018791,CHEBI:31807,CHEBI,1654,
1018792,CHEBI:135114,CHEBI,3427,
1018793,CHEBI:135115,CHEBI,53,
1018794,CHEBI:135116,CHEBI,3702,
1018795,CHEBI:135117,CHEBI,1253,
1018796,CHEBI:38944,CHEBI,189,
1018797,CHEBI:31838,CHEBI,1776,
1018798,CHEBI:135118,CHEBI,505,
1018799,CHEBI:135119,CHEBI,3134,
1018800,CHEBI:135120,CHEBI,3832,
1018801,CHEBI:135121,CHEBI,1900,
1018802,CHEBI:4470,CHEBI,842,
1018803,CHEBI:135122,CHEBI,3131,
1018804,CHEBI:135123,CHEBI,433,
1018805,CHEBI:46557,CHEBI,2868,
1018806,CHEBI:135124,CHEBI,1858,
1018807,CHEBI:135125,CHEBI,3661,
1018808,CHEBI:135126,CHEBI,2110,
1018809,CHEBI:63622,CHEBI,2464,
1018810,CHEBI:16469,CHEBI,1057,
1018811,CHEBI:93295,CHEBI,3153,
1018812,CHEBI:135127,CHEBI,2167,
1018813,CHEBI:75270,CHEBI,3384,
1018814,CHEBI:63630,CHEBI,2697,
1018815,CHEBI:135128,CHEBI,2007,
1018816,CHEBI:135129,CHEBI,2479,
1018817,CHEBI:31859,CHEBI,1826,
1018818,CHEBI:77823,CHEBI,2663,
1018819,CHEBI:364453,CHEBI,518,
1018820,CHEBI:3619,CHEBI,603,
1018821,CHEBI:135130,CHEBI,3636,
1018822,CHEBI:135131,CHEBI,3451,
1018823,CHEBI:135132,CHEBI,3179,
1018824,CHEBI:135133,CHEBI,2783,
1018825,CHEBI:7466,CHEBI,1879,
1018826,CHEBI:60803,CHEBI,2403,
1018827,CHEBI:52010,CHEBI,616,
1018828,CHEBI:135134,CHEBI,1448,
1018829,CHEBI:135135,CHEBI,55,
1018830,CHEBI:135136,CHEBI,1928,
