hgnc_id	symbol	status	entrez_id
39287	PHBP8	Approved	100418804.0
39288	PHBP9	Approved	100289414.0
39289	PHBP10	Approved	100418815.0
39290	PHBP11	Approved	644214.0
39291	PHBP12	Approved	100418820.0
39292	PHBP13	Approved	100418843.0
39293	PHBP14	Approved	100873751.0
39294	PHBP15	Approved	100873752.0
51549	PHBP16	Approved	100128102.0
51550	PHBP17	Approved	106480420.0
51551	PHBP18	Approved	390311.0
51552	PHBP19	Approved	494150.0
51553	PHBP20	Approved	100130579.0
51554	PHBP21	Approved	390730.0
3182	PHC1	Approved	1911.0
34502	PHC1P1	Approved	653441.0
3183	PHC2	Approved	1912.0
15682	PHC3	Approved	80012.0
8918	PHEX	Approved	5251.0
40445	PHEX-AS1	Approved	100873942.0
8919	PHF1	Approved	5252.0
8920	PHF2	Approved	5253.0
30241	PHF2P1	Approved	266695.0
38808	PHF2P2	Approved	100873793.0
8921	PHF3	Approved	23469.0
18000	PHF5A	Approved	84844.0
32385	PHF5CP	Approved	450232.0
23268	PHF5DP	Approved	450238.0
23267	PHF5EP	Approved	450239.0
23266	PHF5FP	Approved	450246.0
23269	PHF5GP	Approved	450234.0
23264	PHF5HP	Approved	450250.0
18145	PHF6	Approved	84295.0
18458	PHF7	Approved	51533.0
20672	PHF8	Approved	23133.0
18250	PHF10	Approved	55274.0
23210	PHF10P1	Approved	158905.0
17024	PHF11	Approved	51131.0
20816	PHF12	Approved	57649.0
22983	PHF13	Approved	148479.0
22203	PHF14	Approved	9678.0
24566	PHF19	Approved	26147.0
16098	PHF20	Approved	51230.0
24280	PHF20L1	Approved	51105.0
24156	PHF21A	Approved	51317.0
25161	PHF21B	Approved	112885.0
28428	PHF23	Approved	79142.0
29180	PHF24	Approved	23349.0
8923	PHGDH	Approved	26227.0
37226	PHGR1	Approved	644844.0
15673	PHIP	Approved	55023.0
8925	PHKA1	Approved	5255.0
40446	PHKA1-AS1	Approved	101928259.0
33919	PHKA1P1	Approved	646780.0
8926	PHKA2	Approved	5256.0
44110	PHKA2-AS1	Approved	100132163.0
8927	PHKB	Approved	5257.0
8928	PHKBP1	Approved	5258.0
8929	PHKBP2	Approved	5259.0
8930	PHKG1	Approved	5260.0
33916	PHKG1P1	Approved	643941.0
33917	PHKG1P2	Approved	644032.0
8932	PHKG1P3	Approved	5262.0
33918	PHKG1P4	Approved	100151641.0
8931	PHKG2	Approved	5261.0
8933	PHLDA1	Approved	22822.0
12385	PHLDA2	Approved	7262.0
8934	PHLDA3	Approved	23612.0
23697	PHLDB1	Approved	23187.0
29573	PHLDB2	Approved	90102.0
30499	PHLDB3	Approved	653583.0
20610	PHLPP1	Approved	23239.0
29149	PHLPP2	Approved	23035.0
16815	PHOSPHO1	Approved	162466.0
28316	PHOSPHO2	Approved	493911.0
691	PHOX2A	Approved	401.0
9143	PHOX2B	Approved	8929.0
30033	PHPT1	Approved	29085.0
24351	PHRF1	Approved	57661.0
8939	PHTF1	Approved	10745.0
13411	PHTF2	Approved	57157.0
8940	PHYH	Approved	5264.0
23396	PHYHD1	Approved	254295.0
16865	PHYHIP	Approved	9796.0
29378	PHYHIPL	Approved	84457.0
28249	PHYKPL	Approved	85007.0
8947	PI3	Approved	5266.0
30031	PI4K2A	Approved	55361.0
18215	PI4K2B	Approved	55300.0
8983	PI4KA	Approved	5297.0
33576	PI4KAP1	Approved	728233.0
33577	PI4KAP2	Approved	375133.0
8984	PI4KB	Approved	5298.0
8954	PI8L2	Entry Withdrawn	
8946	PI15	Approved	51050.0
21245	PI16	Approved	221476.0
25338	PIANP	Approved	196500.0
2752	PIAS1	Approved	8554.0
17311	PIAS2	Approved	9063.0
16861	PIAS3	Approved	10401.0
17002	PIAS4	Approved	51588.0
23352	PIBF1	Approved	10464.0
15514	PICALM	Approved	8301.0
9394	PICK1	Approved	9463.0
19725	PICSAR	Approved	378825.0
26084	PID1	Approved	55022.0
16491	PIDD1	Approved	55367.0
28993	PIEZO1	Approved	9780.0
16214	PIEZO1P1	Approved	128615.0
42861	PIEZO1P2	Approved	100874493.0
26270	PIEZO2	Approved	63895.0
26220	PIF1	Approved	80119.0
27009	PIFO	Approved	128344.0
8957	PIGA	Approved	5277.0
8958	PIGAP1	Approved	5278.0
8959	PIGB	Approved	9488.0
50696	PIGBOS1	Approved	101928527.0
8960	PIGC	Approved	5279.0
8961	PIGCP1	Approved	5280.0
45149	PIGCP2	Approved	100128307.0
8962	PIGF	Approved	5281.0
8963	PIGFP1	Approved	5282.0
45150	PIGFP2	Approved	100422349.0
45151	PIGFP3	Approved	100129049.0
25985	PIGG	Approved	54872.0
8964	PIGH	Approved	5283.0
45152	PIGHP1	Approved	644761.0
8965	PIGK	Approved	10026.0
8966	PIGL	Approved	9487.0
18858	PIGM	Approved	93183.0
8967	PIGN	Approved	23556.0
23215	PIGO	Approved	84720.0
3046	PIGP	Approved	51227.0
45153	PIGPP1	Approved	
45154	PIGPP2	Approved	106479056.0
45155	PIGPP3	Approved	100128033.0
45156	PIGPP4	Approved	106480811.0
14135	PIGQ	Approved	9091.0
45157	PIGQP1	Approved	106480812.0
8968	PIGR	Approved	5284.0
14937	PIGS	Approved	94005.0
14938	PIGT	Approved	51604.0
15791	PIGU	Approved	128869.0
45158	PIGUP1	Approved	100422342.0
26031	PIGV	Approved	55650.0
23213	PIGW	Approved	284098.0
26046	PIGX	Approved	54965.0
28213	PIGY	Approved	84992.0
30596	PIGZ	Approved	80235.0
26075	PIH1D1	Approved	55011.0
25210	PIH1D2	Approved	120379.0
28570	PIH1D3	Approved	139212.0
30034	PIK3AP1	Approved	118788.0
8971	PIK3C2A	Approved	5286.0
8972	PIK3C2B	Approved	5287.0
8973	PIK3C2G	Approved	5288.0
8974	PIK3C3	Approved	5289.0
8975	PIK3CA	Approved	5290.0
8976	PIK3CB	Approved	5291.0
8977	PIK3CD	Approved	5293.0
32346	PIK3CD-AS1	Approved	644997.0
51334	PIK3CD-AS2	Approved	101929074.0
52629	PIK3CDP1	Approved	391349.0
8978	PIK3CG	Approved	5294.0
24942	PIK3IP1	Approved	113791.0
41072	PIK3IP1-AS1	Approved	101929760.0
8979	PIK3R1	Approved	5295.0
31392	PIK3R1OS	Entry Withdrawn	
8980	PIK3R2	Approved	5296.0
8981	PIK3R3	Approved	8503.0
8982	PIK3R4	Approved	30849.0
30035	PIK3R5	Approved	23533.0
27101	PIK3R6	Approved	146850.0
23785	PIKFYVE	Approved	200576.0
20396	PILRA	Approved	29992.0
18297	PILRB	Approved	29990.0
8986	PIM1	Approved	5292.0
8987	PIM2	Approved	11040.0
19310	PIM3	Approved	415116.0
25483	PIMREG	Approved	54478.0
8988	PIN1	Approved	5300.0
8990	PIN1L2	Entry Withdrawn	
8989	PIN1P1	Approved	5301.0
8991	PIN3	Entry Withdrawn	
8992	PIN4	Approved	5303.0
44193	PIN4P1	Approved	728758.0
14581	PINK1	Approved	65018.0
38872	PINK1-AS	Approved	100861548.0
44206	PINLYP	Approved	390940.0
30046	PINX1	Approved	54984.0
8993	PIP	Approved	5304.0
8997	PIP4K2A	Approved	5305.0
8998	PIP4K2B	Approved	8396.0
23786	PIP4K2C	Approved	79837.0
8994	PIP5K1A	Approved	8394.0
8995	PIP5K1B	Approved	8395.0
8996	PIP5K1C	Approved	23396.0
28372	PIP5K1P1	Approved	206426.0
38068	PIP5K1P2	Approved	100129824.0
28711	PIP5KL1	Approved	138429.0
17804	PIPOX	Approved	51268.0
23733	PIPSL	Approved	266971.0
30048	PIR	Approved	8544.0
37505	PIRC1	Approved	100313844.0
37506	PIRC2	Approved	100313924.0
37507	PIRC3	Approved	100313905.0
37508	PIRC4	Approved	100313807.0
37509	PIRC5	Approved	100313845.0
37510	PIRC6	Approved	100313846.0
37511	PIRC7	Approved	100313782.0
37512	PIRC8	Approved	100313915.0
37513	PIRC9	Approved	100313847.0
37514	PIRC10	Approved	100313783.0
37515	PIRC11	Approved	100313897.0
37516	PIRC12	Approved	100313808.0
37517	PIRC13	Approved	100313925.0
37518	PIRC14	Approved	100313784.0
37519	PIRC15	Approved	100313848.0
37520	PIRC16	Approved	100313849.0
37521	PIRC17	Approved	100313809.0
37522	PIRC18	Approved	100313906.0
37523	PIRC19	Approved	100313926.0
37524	PIRC20	Approved	100313785.0
37525	PIRC21	Approved	100313916.0
37526	PIRC22	Approved	100313850.0
37527	PIRC23	Approved	100313786.0
37528	PIRC24	Approved	100313810.0
37529	PIRC25	Approved	100313851.0
37530	PIRC26	Approved	100313852.0
37531	PIRC27	Approved	100313907.0
37532	PIRC28	Approved	100313893.0
37533	PIRC29	Approved	100313927.0
37534	PIRC30	Approved	100313853.0
37535	PIRC31	Approved	100313787.0
37536	PIRC32	Approved	100313811.0
37537	PIRC33	Approved	100313854.0
37538	PIRC34	Approved	100313890.0
37539	PIRC35	Approved	100313855.0
37540	PIRC36	Approved	100313928.0
37541	PIRC37	Approved	100313812.0
37542	PIRC38	Approved	100313788.0
37543	PIRC39	Approved	100313856.0
37544	PIRC40	Approved	100313898.0
37545	PIRC41	Approved	100313917.0
37546	PIRC42	Approved	100313789.0
37547	PIRC43	Approved	100313857.0
37548	PIRC44	Approved	100313908.0
37549	PIRC45	Approved	100313813.0
37550	PIRC46	Approved	100313858.0
37551	PIRC47	Approved	100313859.0
37552	PIRC48	Approved	100313790.0
37553	PIRC49	Approved	100313929.0
37554	PIRC50	Approved	100313814.0
37555	PIRC51	Approved	100313860.0
37556	PIRC52	Approved	100313791.0
37557	PIRC53	Approved	100313861.0
37558	PIRC54	Approved	100313815.0
37559	PIRC55	Approved	100313792.0
37560	PIRC56	Approved	100313862.0
37561	PIRC57	Approved	100313930.0
37562	PIRC58	Approved	100313918.0
37563	PIRC59	Approved	100313909.0
37564	PIRC60	Approved	100313863.0
37565	PIRC61	Approved	100313899.0
37566	PIRC62	Approved	100313816.0
37567	PIRC63	Approved	100313793.0
37568	PIRC64	Approved	100313864.0
37569	PIRC65	Approved	100313794.0
37570	PIRC66	Approved	100313865.0
37571	PIRC67	Approved	100313817.0
37572	PIRC68	Approved	100313931.0
37573	PIRC69	Approved	100313910.0
37574	PIRC70	Approved	100313866.0
37575	PIRC71	Approved	100313818.0
37576	PIRC72	Approved	100313867.0
37577	PIRC73	Approved	100313795.0
37578	PIRC74	Approved	100313932.0
37579	PIRC75	Approved	100313919.0
37580	PIRC76	Approved	100313796.0
37581	PIRC77	Approved	100313868.0
37582	PIRC78	Approved	100313869.0
37583	PIRC79	Approved	100313797.0
37584	PIRC80	Approved	100313819.0
37585	PIRC81	Approved	100313870.0
37586	PIRC82	Approved	100313933.0
37587	PIRC83	Approved	100313891.0
37588	PIRC84	Approved	100313820.0
37589	PIRC85	Approved	100313871.0
37590	PIRC86	Approved	100313911.0
37591	PIRC87	Approved	100313872.0
37592	PIRC88	Approved	100313894.0
37593	PIRC89	Approved	100313873.0
37594	PIRC90	Approved	100313798.0
37595	PIRC91	Approved	100313900.0
37596	PIRC92	Approved	100313920.0
37597	PIRC93	Approved	100313934.0
37598	PIRC94	Approved	100313799.0
37599	PIRC95	Approved	100313935.0
37600	PIRC96	Approved	100313800.0
37601	PIRC97	Approved	100313821.0
37602	PIRC98	Approved	100313874.0
37603	PIRC99	Approved	100313875.0
37604	PIRC100	Approved	100313912.0
37605	PIRC101	Approved	100313888.0
37606	PIRC102	Approved	100313876.0
37607	PIRC103	Approved	100313901.0
37608	PIRC104	Approved	100313801.0
37609	PIRC105	Approved	100313936.0
37610	PIRC106	Approved	100313877.0
37611	PIRC107	Approved	100313802.0
37612	PIRC108	Approved	100313878.0
37613	PIRC109	Approved	100313913.0
37614	PIRC110	Approved	100313879.0
37615	PIRC111	Approved	100313937.0
37616	PIRC112	Approved	100313803.0
37617	PIRC113	Approved	100313880.0
37618	PIRC114	Approved	100313881.0
37239	PIRT	Approved	644139.0
8999	PISD	Approved	23761.0
16671	PISRT1	Approved	140464.0
25022	PITHD1	Approved	57095.0
9001	PITPNA	Approved	5306.0
44116	PITPNA-AS1	Approved	100306951.0
9002	PITPNB	Approved	23760.0
21045	PITPNC1	Approved	26207.0
9003	PITPNM1	Approved	9600.0
21044	PITPNM2	Approved	57605.0
53391	PITPNM2-AS1	Approved	100507091.0
21043	PITPNM3	Approved	83394.0
17663	PITRM1	Approved	10531.0
44675	PITRM1-AS1	Approved	100507034.0
9004	PITX1	Approved	5307.0
9005	PITX2	Approved	5308.0
9006	PITX3	Approved	5309.0
9007	PIWIL1	Approved	9271.0
17644	PIWIL2	Approved	55124.0
18443	PIWIL3	Approved	440822.0
18444	PIWIL4	Approved	143689.0
16648	PJA1	Approved	64219.0
17481	PJA2	Approved	9867.0
9008	PKD1	Approved	5310.0
18053	PKD1L1	Approved	168507.0
21715	PKD1L2	Approved	114780.0
21716	PKD1L3	Approved	342372.0
30065	PKD1P1	Approved	339044.0
30066	PKD1P2	Approved	283955.0
30067	PKD1P3	Approved	339039.0
30068	PKD1P4	Approved	353512.0
30069	PKD1P5	Approved	348156.0
30070	PKD1P6	Approved	353511.0
9009	PKD2	Approved	5311.0
9011	PKD2L1	Approved	9033.0
9012	PKD2L2	Approved	27039.0
9013	PKD3	Approved	5312.0
25123	PKDCC	Approved	91461.0
9015	PKDREJ	Approved	10343.0
9016	PKHD1	Approved	5314.0
20313	PKHD1L1	Approved	93035.0
9017	PKIA	Approved	5569.0
51659	PKIA-AS1	Approved	101927003.0
9018	PKIB	Approved	5570.0
9019	PKIG	Approved	11142.0
9020	PKLR	Approved	5313.0
9021	PKM	Approved	5315.0
44243	PKMP1	Approved	643586.0
44244	PKMP2	Approved	402408.0
44245	PKMP3	Approved	100419758.0
44246	PKMP4	Approved	106480443.0
44247	PKMP5	Approved	442156.0
29650	PKMYT1	Approved	9088.0
9405	PKN1	Approved	5585.0
9406	PKN2	Approved	5586.0
50597	PKN2-AS1	Approved	101927891.0
17999	PKN3	Approved	29941.0
9022	PKNOX1	Approved	5316.0
16714	PKNOX2	Approved	63876.0
50690	PKNOX2-AS1	Approved	103695364.0
9023	PKP1	Approved	5317.0
9024	PKP2	Approved	5318.0
13413	PKP2P1	Approved	82500.0
9025	PKP3	Approved	11187.0
9026	PKP4	Approved	8502.0
52580	PKP4-AS1	Approved	100129029.0
42661	PKP4P1	Approved	402116.0
17661	PLA1A	Approved	51365.0
9030	PLA2G1B	Approved	5319.0
9031	PLA2G2A	Approved	5320.0
9032	PLA2G2C	Approved	391013.0
9033	PLA2G2D	Approved	26279.0
13414	PLA2G2E	Approved	30814.0
30040	PLA2G2F	Approved	64600.0
17934	PLA2G3	Approved	50487.0
9035	PLA2G4A	Approved	5321.0
9036	PLA2G4B	Approved	100137049.0
9037	PLA2G4C	Approved	8605.0
51585	PLA2G4C-AS1	Approved	106144526.0
30038	PLA2G4D	Approved	283748.0
24791	PLA2G4E	Approved	123745.0
51419	PLA2G4E-AS1	Approved	101928388.0
27396	PLA2G4F	Approved	255189.0
9038	PLA2G5	Approved	5322.0
9039	PLA2G6	Approved	8398.0
9040	PLA2G7	Approved	7941.0
9029	PLA2G10	Approved	8399.0
18554	PLA2G12A	Approved	81579.0
39248	PLA2G12AP1	Approved	100420258.0
39249	PLA2G12AP2	Approved	100420281.0
18555	PLA2G12B	Approved	84647.0
17163	PLA2G15	Approved	23659.0
17825	PLA2G16	Approved	11145.0
9042	PLA2R1	Approved	22925.0
9043	PLAA	Approved	9373.0
9044	PLAC1	Approved	10761.0
14616	PLAC4	Approved	191585.0
14617	PLAC5	Entry Withdrawn	
19254	PLAC8	Approved	51316.0
31746	PLAC8L1	Approved	153770.0
19255	PLAC9	Approved	219348.0
52678	PLAC9P1	Approved	389033.0
9045	PLAG1	Approved	5324.0
9046	PLAGL1	Approved	5325.0
9047	PLAGL2	Approved	5326.0
9051	PLAT	Approved	5327.0
9052	PLAU	Approved	5328.0
9053	PLAUR	Approved	5329.0
30041	PLB1	Approved	151056.0
26215	PLBD1	Approved	79887.0
51143	PLBD1-AS1	Approved	101928290.0
27283	PLBD2	Approved	196463.0
15917	PLCB1	Approved	23236.0
41414	PLCB1-IT1	Approved	100874337.0
9055	PLCB2	Approved	5330.0
43662	PLCB2-AS1	Approved	100874186.0
9056	PLCB3	Approved	5331.0
9059	PLCB4	Approved	5332.0
9060	PLCD1	Approved	5333.0
9061	PLCD3	Approved	113026.0
9062	PLCD4	Approved	84812.0
17175	PLCE1	Approved	51196.0
45193	PLCE1-AS1	Approved	100128054.0
51206	PLCE1-AS2	Approved	101927049.0
51906	PLCE1P1	Approved	100420075.0
9065	PLCG1	Approved	5335.0
40450	PLCG1-AS1	Approved	101927117.0
9066	PLCG2	Approved	5336.0
29185	PLCH1	Approved	23007.0
41231	PLCH1-AS1	Approved	100874035.0
41232	PLCH1-AS2	Approved	100874036.0
29037	PLCH2	Approved	9651.0
9063	PLCL1	Approved	5334.0
9064	PLCL2	Approved	23228.0
40449	PLCL2-AS1	Approved	100874003.0
23148	PLCXD1	Approved	55344.0
26462	PLCXD2	Approved	257068.0
41145	PLCXD2-AS1	Approved	100874115.0
31822	PLCXD3	Approved	345557.0
19218	PLCZ1	Approved	89869.0
9067	PLD1	Approved	5337.0
9068	PLD2	Approved	5338.0
17158	PLD3	Approved	23646.0
23792	PLD4	Approved	122618.0
26879	PLD5	Approved	200150.0
30447	PLD6	Approved	201164.0
9069	PLEC	Approved	5339.0
9070	PLEK	Approved	5341.0
19238	PLEK2	Approved	26499.0
14335	PLEKHA1	Approved	59338.0
14336	PLEKHA2	Approved	59339.0
14338	PLEKHA3	Approved	65977.0
19648	PLEKHA3P1	Approved	91405.0
14339	PLEKHA4	Approved	57664.0
30036	PLEKHA5	Approved	54477.0
17053	PLEKHA6	Approved	22874.0
27049	PLEKHA7	Approved	144100.0
30037	PLEKHA8	Approved	84725.0
30222	PLEKHA8P1	Approved	51054.0
19079	PLEKHB1	Approved	58473.0
19236	PLEKHB2	Approved	55041.0
20148	PLEKHD1	Approved	400224.0
20764	PLEKHF1	Approved	79156.0
20757	PLEKHF2	Approved	79666.0
20884	PLEKHG1	Approved	57480.0
29515	PLEKHG2	Approved	64857.0
20364	PLEKHG3	Approved	26030.0
24501	PLEKHG4	Approved	25894.0
29399	PLEKHG4B	Approved	153478.0
29105	PLEKHG5	Approved	57449.0
25562	PLEKHG6	Approved	55200.0
33829	PLEKHG7	Approved	440107.0
17733	PLEKHH1	Approved	57475.0
30506	PLEKHH2	Approved	130271.0
26105	PLEKHH3	Approved	79990.0
18211	PLEKHJ1	Approved	55111.0
29017	PLEKHM1	Approved	9842.0
35411	PLEKHM1P1	Approved	440456.0
29131	PLEKHM2	Approved	23207.0
34006	PLEKHM3	Approved	389072.0
25284	PLEKHN1	Approved	84069.0
24310	PLEKHO1	Approved	51177.0
30026	PLEKHO2	Approved	80301.0
26285	PLEKHS1	Approved	79949.0
30053	PLET1	Approved	349633.0
9071	PLG	Approved	5340.0
9074	PLGLA	Approved	285189.0
9072	PLGLB1	Approved	5343.0
9073	PLGLB2	Approved	5342.0
23633	PLGRKT	Approved	55848.0
9076	PLIN1	Approved	5346.0
248	PLIN2	Approved	123.0
16893	PLIN3	Approved	10226.0
29393	PLIN4	Approved	729359.0
33196	PLIN5	Approved	440503.0
9077	PLK1	Approved	5347.0
19699	PLK2	Approved	10769.0
2154	PLK3	Approved	1263.0
11397	PLK4	Approved	10733.0
27001	PLK5	Approved	126520.0
18553	PLLP	Approved	51090.0
9080	PLN	Approved	5350.0
9081	PLOD1	Approved	5351.0
9082	PLOD2	Approved	5352.0
9083	PLOD3	Approved	8985.0
9086	PLP1	Approved	5354.0
9087	PLP2	Approved	5355.0
9457	PLPBP	Approved	11212.0
9228	PLPP1	Approved	8611.0
9230	PLPP2	Approved	8612.0
9229	PLPP3	Approved	8613.0
23531	PLPP4	Approved	196051.0
25026	PLPP5	Approved	84513.0
23682	PLPP6	Approved	403313.0
28174	PLPP7	Approved	84814.0
25993	PLPPR1	Approved	54886.0
29566	PLPPR2	Approved	64748.0
23497	PLPPR3	Approved	79948.0
23496	PLPPR4	Approved	9890.0
31703	PLPPR5	Approved	163404.0
9089	PLRG1	Approved	5356.0
9090	PLS1	Approved	5357.0
40451	PLS1-AS1	Approved	100873943.0
9091	PLS3	Approved	5358.0
50343	PLS3-AS1	Approved	101927352.0
9092	PLSCR1	Approved	5359.0
16494	PLSCR2	Approved	57047.0
16495	PLSCR3	Approved	57048.0
16497	PLSCR4	Approved	57088.0
19952	PLSCR5	Approved	389158.0
40907	PLSCR5-AS1	Approved	100874104.0
9093	PLTP	Approved	5360.0
43698	PLUT	Approved	100861550.0
13635	PLVAP	Approved	83483.0
20945	PLXDC1	Approved	57125.0
21013	PLXDC2	Approved	84898.0
9099	PLXNA1	Approved	5361.0
9100	PLXNA2	Approved	5362.0
9101	PLXNA3	Approved	55558.0
9102	PLXNA4	Approved	91584.0
9103	PLXNB1	Approved	5364.0
9104	PLXNB2	Approved	23654.0
9105	PLXNB3	Approved	5365.0
9106	PLXNC1	Approved	10154.0
9107	PLXND1	Approved	23129.0
26518	PM20D1	Approved	148811.0
21408	PM20D2	Approved	135293.0
9108	PMAIP1	Approved	5366.0
9109	PMCH	Approved	5367.0
9110	PMCHL1	Approved	5369.0
9111	PMCHL2	Approved	5370.0
10880	PMEL	Approved	6490.0
14107	PMEPA1	Approved	56937.0
9112	PMF1	Approved	11243.0
42953	PMF1-BGLAP	Approved	100527963.0
17728	PMFBP1	Approved	83449.0
9113	PML	Approved	5371.0
9114	PMM1	Approved	5372.0
9115	PMM2	Approved	5373.0
9116	PMM2P1	Approved	390831.0
21753	PMM2P2	Approved	646065.0
9117	PMP2	Approved	5375.0
9118	PMP22	Approved	5376.0
18667	PMPCA	Approved	23203.0
51348	PMPCAP1	Approved	133083.0
9119	PMPCB	Approved	9512.0
9120	PMPS	Entry Withdrawn	
9121	PMS1	Approved	5378.0
9122	PMS2	Approved	5395.0
30061	PMS2CL	Approved	441194.0
9123	PMS2P1	Approved	5379.0
9127	PMS2P2	Approved	5380.0
9128	PMS2P3	Approved	5387.0
9129	PMS2P4	Approved	5382.0
9130	PMS2P5	Approved	5383.0
33514	PMS2P6	Approved	729453.0
33515	PMS2P7	Approved	100101440.0
33516	PMS2P8	Approved	729299.0
9135	PMS2P9	Approved	100132832.0
9124	PMS2P10	Approved	100288713.0
9125	PMS2P11	Approved	107161145.0
13641	PMS2P12	Approved	392713.0
9141	PMVK	Approved	10654.0
13415	PNCK	Approved	139728.0
9145	PNI1	Entry Withdrawn	
9146	PNI2	Entry Withdrawn	
9147	PNIA1	Entry Withdrawn	
9148	PNIA2	Entry Withdrawn	
9149	PNIA3	Entry Withdrawn	
9150	PNIA4	Entry Withdrawn	
9151	PNIA5	Entry Withdrawn	
9152	PNIA6	Entry Withdrawn	
21222	PNISR	Approved	25957.0
9153	PNKD	Approved	25953.0
49628	PNKDP1	Approved	100506715.0
9154	PNKP	Approved	11284.0
21185	PNLDC1	Approved	154197.0
9155	PNLIP	Approved	5406.0
45264	PNLIPP1	Approved	100419068.0
9156	PNLIPRP1	Approved	5407.0
9157	PNLIPRP2	Approved	5408.0
23492	PNLIPRP3	Approved	119548.0
9158	PNMA1	Approved	9240.0
9159	PNMA2	Approved	10687.0
18742	PNMA3	Approved	29944.0
18743	PNMA5	Approved	114824.0
28248	PNMA6A	Approved	84968.0
26681	PNMA6B	Approved	728513.0
50767	PNMA6E	Approved	649238.0
53119	PNMA6F	Approved	105373377.0
25578	PNMA8A	Approved	55228.0
29206	PNMA8B	Approved	57469.0
53427	PNMA8C	Approved	
9160	PNMT	Approved	5409.0
9161	PNMTP1	Entry Withdrawn	
9162	PNN	Approved	5411.0
32790	PNO1	Approved	56902.0
9163	PNOC	Approved	5368.0
7892	PNP	Approved	4860.0
21246	PNPLA1	Approved	285848.0
30802	PNPLA2	Approved	57104.0
18590	PNPLA3	Approved	80339.0
24887	PNPLA4	Approved	8228.0
38085	PNPLA4P1	Approved	100462832.0
24888	PNPLA5	Approved	150379.0
16268	PNPLA6	Approved	10908.0
24768	PNPLA7	Approved	375775.0
28900	PNPLA8	Approved	50640.0
32928	PNPLA10P	Approved	643773.0
30260	PNPO	Approved	55163.0
23166	PNPT1	Approved	87178.0
44468	PNPT1P1	Approved	100288506.0
44469	PNPT1P2	Approved	100533721.0
17278	PNRC1	Approved	10957.0
23158	PNRC2	Approved	55629.0
51933	PNRC2P1	Approved	100131261.0
9166	PNY1	Entry Withdrawn	
9167	PNY2	Entry Withdrawn	
9168	PNY3	Entry Withdrawn	
9169	PNY4	Entry Withdrawn	
9170	PNY5	Entry Withdrawn	
24488	POC1A	Approved	25886.0
30836	POC1B	Approved	282809.0
52949	POC1B-AS1	Approved	109729146.0
42957	POC1B-GALNT4	Approved	100528030.0
26658	POC5	Approved	134359.0
23174	PODN	Approved	127435.0
26275	PODNL1	Approved	79883.0
9171	PODXL	Approved	5420.0
17936	PODXL2	Approved	50512.0
13711	POF1B	Approved	79983.0
14988	POFUT1	Approved	23509.0
14683	POFUT2	Approved	23275.0
18800	POGK	Approved	57645.0
22954	POGLUT1	Approved	56983.0
18801	POGZ	Approved	23126.0
9173	POLA1	Approved	5422.0
30073	POLA2	Approved	23649.0
9174	POLB	Approved	5423.0
9175	POLD1	Approved	5424.0
9176	POLD2	Approved	5425.0
41522	POLD2P1	Approved	391811.0
20932	POLD3	Approved	10714.0
14106	POLD4	Approved	57804.0
23781	POLDIP2	Approved	26073.0
23782	POLDIP3	Approved	84271.0
9177	POLE	Approved	5426.0
9178	POLE2	Approved	5427.0
13546	POLE3	Approved	54107.0
18755	POLE4	Approved	56655.0
9179	POLG	Approved	5428.0
9180	POLG2	Approved	11232.0
9181	POLH	Approved	5429.0
43967	POLHP1	Approved	106480782.0
9182	POLI	Approved	11201.0
9183	POLK	Approved	51426.0
9184	POLL	Approved	27343.0
9185	POLM	Approved	27434.0
18870	POLN	Approved	353497.0
9186	POLQ	Approved	10721.0
17264	POLR1A	Approved	25885.0
20454	POLR1B	Approved	84172.0
20194	POLR1C	Approved	9533.0
20422	POLR1D	Approved	51082.0
17631	POLR1E	Approved	64425.0
9187	POLR2A	Approved	5430.0
9188	POLR2B	Approved	5431.0
9189	POLR2C	Approved	5432.0
9190	POLR2CP1	Approved	54038.0
9191	POLR2D	Approved	5433.0
9192	POLR2E	Approved	5434.0
9193	POLR2F	Approved	5435.0
9194	POLR2G	Approved	5436.0
9195	POLR2H	Approved	5437.0
9196	POLR2I	Approved	5438.0
9197	POLR2J	Approved	5439.0
23208	POLR2J2	Approved	246721.0
33853	POLR2J3	Approved	548644.0
28195	POLR2J4	Approved	84820.0
9198	POLR2K	Approved	5440.0
42650	POLR2KP1	Approved	100874515.0
42652	POLR2KP2	Approved	100129174.0
9199	POLR2L	Approved	5441.0
31340	POLR2LP1	Approved	493825.0
14862	POLR2M	Approved	81488.0
30074	POLR3A	Approved	11128.0
30348	POLR3B	Approved	55703.0
30076	POLR3C	Approved	10623.0
1080	POLR3D	Approved	661.0
45107	POLR3DP1	Approved	100422384.0
30347	POLR3E	Approved	55718.0
15763	POLR3F	Approved	10621.0
30075	POLR3G	Approved	10622.0
28466	POLR3GL	Approved	84265.0
23345	POLR3GP1	Approved	100422395.0
50691	POLR3GP2	Approved	100422391.0
30349	POLR3H	Approved	171568.0
14121	POLR3K	Approved	51728.0
39577	POLR3KP1	Approved	100289667.0
39578	POLR3KP2	Approved	390811.0
9200	POLRMT	Approved	5442.0
28865	POLRMTP1	Approved	284167.0
19702	POM121	Approved	9883.0
34004	POM121B	Approved	100288540.0
34005	POM121C	Approved	100101267.0
16439	POM121L1P	Approved	25812.0
13973	POM121L2	Approved	94026.0
16440	POM121L3P	Approved	651452.0
